ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
972.0,Delhi,New Delhi,Locality_354,Property_Type,3.0,4303.0,82.44,0.02,2007.0,Unfurnished,10.0,10.0,18.0,1.0,2.0,Low,Yes,No,"Gym, Playground",East,Broker,Under_Construction
973.0,Rajasthan,Jaipur,Locality_131,Property_Type,2.0,3946.0,94.98,0.02,2015.0,Furnished,30.0,19.0,10.0,8.0,6.0,Medium,Yes,No,Pool,West,Owner,Under_Construction
974.0,Tamil Nadu,Coimbatore,Locality_38,Property_Type,4.0,3239.0,97.45,0.03,2019.0,Furnished,29.0,5.0,6.0,9.0,10.0,Medium,No,No,"Gym, Playground",South,Owner,Under_Construction
975.0,Bihar,Gaya,Locality_395,Property_Type,5.0,1622.0,141.43,0.09,1992.0,Unfurnished,29.0,26.0,33.0,8.0,1.0,Medium,Yes,Yes,"Pool, Clubhouse, Garden, Playground, Gym",West,Broker,Ready_to_Move
976.0,Tamil Nadu,Coimbatore,Locality_494,Property_Type,2.0,767.0,431.33,0.56,2018.0,Furnished,0.0,9.0,7.0,10.0,1.0,High,Yes,Yes,"Gym, Pool, Playground, Garden",North,Builder,Under_Construction
977.0,West Bengal,Durgapur,Locality_180,Property_Type,1.0,3675.0,105.12,0.03,2006.0,Semi-furnished,1.0,6.0,19.0,8.0,6.0,Low,No,Yes,"Pool, Clubhouse, Garden, Gym, Playground",East,Builder,Under_Construction
978.0,Odisha,Bhubaneswar,Locality_35,Property_Type,1.0,3581.0,134.75,0.04,2017.0,Unfurnished,26.0,27.0,8.0,6.0,4.0,Medium,No,No,"Gym, Pool, Clubhouse, Playground, Garden",North,Builder,Ready_to_Move
979.0,Kerala,Kochi,Locality_379,Property_Type,4.0,785.0,62.38,0.08,2001.0,Furnished,17.0,27.0,24.0,8.0,2.0,High,Yes,No,"Playground, Pool, Clubhouse",West,Broker,Under_Construction
980.0,Assam,Guwahati,Locality_344,Property_Type,2.0,4554.0,320.06,0.07,2019.0,Unfurnished,26.0,22.0,6.0,6.0,4.0,Medium,No,No,Playground,North,Owner,Under_Construction
981.0,Punjab,Amritsar,Locality_106,Property_Type,4.0,4972.0,288.45,0.06,2011.0,Furnished,18.0,28.0,14.0,4.0,1.0,High,No,Yes,"Playground, Pool, Gym, Clubhouse",East,Broker,Ready_to_Move
982.0,Telangana,Hyderabad,Locality_56,Property_Type,4.0,4869.0,400.39,0.08,1991.0,Semi-furnished,1.0,26.0,34.0,5.0,10.0,Low,Yes,Yes,"Gym, Pool, Playground, Clubhouse",West,Builder,Ready_to_Move
983.0,Odisha,Bhubaneswar,Locality_146,Property_Type,5.0,1649.0,238.46,0.14,2021.0,Furnished,0.0,17.0,4.0,2.0,5.0,High,Yes,No,Gym,South,Owner,Ready_to_Move
984.0,Odisha,Bhubaneswar,Locality_433,Property_Type,5.0,999.0,317.54,0.32,1998.0,Semi-furnished,17.0,16.0,27.0,5.0,3.0,Low,Yes,Yes,"Pool, Garden, Clubhouse, Gym",South,Builder,Under_Construction
985.0,Rajasthan,Jodhpur,Locality_485,Property_Type,2.0,810.0,297.57,0.37,2001.0,Unfurnished,15.0,28.0,24.0,2.0,9.0,Low,No,Yes,Garden,South,Owner,Under_Construction
986.0,Bihar,Patna,Locality_382,Property_Type,5.0,3518.0,339.17,0.1,2003.0,Semi-furnished,21.0,12.0,22.0,7.0,3.0,High,No,Yes,"Gym, Pool, Garden, Playground",East,Builder,Under_Construction
987.0,Chhattisgarh,Bilaspur,Locality_26,Property_Type,1.0,3828.0,207.19,0.05,2008.0,Unfurnished,0.0,21.0,17.0,4.0,1.0,Medium,No,No,"Clubhouse, Garden, Gym, Playground, Pool",East,Owner,Ready_to_Move
988.0,West Bengal,Durgapur,Locality_462,Property_Type,3.0,3003.0,270.17,0.09,1998.0,Semi-furnished,20.0,19.0,27.0,1.0,1.0,Low,Yes,Yes,"Clubhouse, Gym, Garden, Pool",West,Builder,Ready_to_Move
989.0,Andhra Pradesh,Vishakhapatnam,Locality_71,Property_Type,1.0,1264.0,113.44,0.09,1995.0,Unfurnished,30.0,22.0,30.0,4.0,7.0,Medium,Yes,Yes,"Gym, Pool, Clubhouse, Playground",South,Broker,Under_Construction
990.0,Uttar Pradesh,Lucknow,Locality_398,Property_Type,2.0,2185.0,51.88,0.02,1993.0,Semi-furnished,19.0,30.0,32.0,6.0,6.0,Medium,No,Yes,"Garden, Clubhouse, Pool, Gym",West,Builder,Under_Construction
991.0,Uttarakhand,Dehradun,Locality_34,Property_Type,1.0,1220.0,375.21,0.31,2000.0,Semi-furnished,5.0,14.0,25.0,4.0,2.0,Low,Yes,No,"Clubhouse, Garden, Gym",South,Broker,Ready_to_Move
992.0,Assam,Guwahati,Locality_212,Property_Type,2.0,2912.0,313.83,0.11,2007.0,Semi-furnished,5.0,21.0,18.0,10.0,8.0,Medium,No,No,"Clubhouse, Playground, Gym, Pool",East,Broker,Under_Construction
993.0,West Bengal,Durgapur,Locality_208,Property_Type,1.0,1993.0,246.09,0.12,1990.0,Semi-furnished,22.0,22.0,35.0,10.0,9.0,Low,Yes,Yes,"Pool, Garden",East,Builder,Ready_to_Move
994.0,Delhi,Dwarka,Locality_449,Property_Type,5.0,4731.0,448.73,0.09,2005.0,Unfurnished,1.0,1.0,20.0,3.0,2.0,High,Yes,No,"Clubhouse, Garden",South,Owner,Under_Construction
995.0,Punjab,Ludhiana,Locality_456,Property_Type,5.0,3047.0,425.49,0.14,2010.0,Furnished,9.0,18.0,15.0,2.0,6.0,High,Yes,No,"Clubhouse, Garden",North,Owner,Under_Construction
996.0,Telangana,Hyderabad,Locality_375,Property_Type,1.0,1392.0,87.07,0.06,2005.0,Furnished,0.0,4.0,20.0,9.0,3.0,Low,Yes,Yes,"Clubhouse, Garden",East,Broker,Ready_to_Move
997.0,Haryana,Gurgaon,Locality_133,Property_Type,2.0,3252.0,163.62,0.05,1994.0,Furnished,6.0,22.0,31.0,3.0,1.0,High,No,Yes,"Garden, Gym, Playground, Clubhouse, Pool",North,Owner,Under_Construction
998.0,Assam,Silchar,Locality_120,Property_Type,2.0,2601.0,454.06,0.17,1996.0,Semi-furnished,4.0,14.0,29.0,4.0,9.0,Medium,No,Yes,"Clubhouse, Gym",South,Broker,Under_Construction
999.0,Punjab,Ludhiana,Locality_339,Property_Type,3.0,1315.0,383.61,0.29,1999.0,Furnished,8.0,11.0,26.0,10.0,7.0,Low,No,No,"Gym, Playground, Clubhouse, Pool, Garden",South,Builder,Ready_to_Move
1000.0,Maharashtra,Nagpur,Locality_32,Property_Type,3.0,3964.0,125.81,0.03,2007.0,Unfurnished,2.0,11.0,18.0,10.0,1.0,Low,No,Yes,"Clubhouse, Pool, Playground, Garden, Gym",South,Broker,Under_Construction
1001.0,Kerala,Kochi,Locality_60,Property_Type,3.0,1392.0,353.9,0.25,2020.0,Semi-furnished,17.0,16.0,5.0,2.0,2.0,High,No,Yes,"Garden, Pool, Gym",South,Builder,Ready_to_Move
1002.0,Kerala,Trivandrum,Locality_174,Property_Type,5.0,3227.0,277.25,0.09,2000.0,Semi-furnished,0.0,8.0,25.0,1.0,4.0,High,Yes,Yes,"Garden, Playground, Gym, Pool, Clubhouse",South,Owner,Ready_to_Move
1003.0,Jharkhand,Ranchi,Locality_436,Property_Type,2.0,4005.0,410.64,0.1,1993.0,Unfurnished,30.0,24.0,32.0,7.0,1.0,Low,No,Yes,Playground,West,Builder,Under_Construction
1004.0,Jharkhand,Ranchi,Locality_225,Property_Type,5.0,2100.0,74.93,0.04,2004.0,Unfurnished,10.0,7.0,21.0,2.0,1.0,Medium,Yes,Yes,"Garden, Pool",East,Owner,Ready_to_Move
1005.0,Odisha,Bhubaneswar,Locality_444,Property_Type,5.0,2977.0,149.01,0.05,2001.0,Semi-furnished,9.0,23.0,24.0,3.0,2.0,Low,No,No,"Clubhouse, Gym, Garden",South,Owner,Under_Construction
1006.0,West Bengal,Durgapur,Locality_57,Property_Type,1.0,912.0,226.78,0.25,1993.0,Semi-furnished,30.0,29.0,32.0,4.0,9.0,High,Yes,Yes,"Gym, Garden",West,Builder,Ready_to_Move
1007.0,Bihar,Gaya,Locality_340,Property_Type,4.0,2635.0,319.82,0.12,1990.0,Furnished,3.0,21.0,35.0,5.0,2.0,Low,No,Yes,"Playground, Clubhouse, Garden, Pool, Gym",East,Owner,Ready_to_Move
1008.0,Chhattisgarh,Bilaspur,Locality_153,Property_Type,1.0,2201.0,89.69,0.04,2009.0,Furnished,9.0,15.0,16.0,4.0,6.0,High,Yes,Yes,"Pool, Playground, Clubhouse, Gym",North,Builder,Ready_to_Move
1009.0,Odisha,Cuttack,Locality_283,Property_Type,3.0,630.0,497.41,0.79,2016.0,Unfurnished,22.0,11.0,9.0,5.0,9.0,High,No,Yes,"Playground, Gym, Garden, Clubhouse",East,Broker,Under_Construction
1010.0,Madhya Pradesh,Indore,Locality_118,Property_Type,1.0,2940.0,465.17,0.16,1998.0,Unfurnished,21.0,30.0,27.0,6.0,2.0,High,Yes,No,"Clubhouse, Pool, Gym, Garden",North,Owner,Under_Construction
1011.0,Haryana,Faridabad,Locality_364,Property_Type,4.0,2592.0,67.79,0.03,1992.0,Semi-furnished,15.0,10.0,33.0,3.0,9.0,Medium,Yes,Yes,Gym,North,Broker,Ready_to_Move
1012.0,Chhattisgarh,Raipur,Locality_168,Property_Type,5.0,742.0,468.47,0.63,2014.0,Furnished,29.0,9.0,11.0,6.0,1.0,High,No,No,"Pool, Garden, Gym, Clubhouse",North,Owner,Ready_to_Move
1013.0,Chhattisgarh,Bilaspur,Locality_165,Property_Type,5.0,633.0,353.77,0.56,2019.0,Furnished,12.0,15.0,6.0,7.0,4.0,Low,No,No,"Playground, Pool, Garden, Clubhouse",North,Broker,Under_Construction
1014.0,Andhra Pradesh,Vishakhapatnam,Locality_224,Property_Type,2.0,2730.0,360.57,0.13,2005.0,Unfurnished,30.0,28.0,20.0,10.0,1.0,High,Yes,Yes,"Garden, Gym, Playground, Clubhouse",East,Owner,Ready_to_Move
1015.0,Bihar,Patna,Locality_182,Property_Type,2.0,1454.0,135.75,0.09,1999.0,Unfurnished,9.0,23.0,26.0,5.0,4.0,Low,No,Yes,"Garden, Clubhouse, Playground",East,Broker,Ready_to_Move
1016.0,Haryana,Faridabad,Locality_364,Property_Type,1.0,776.0,250.74,0.32,1999.0,Furnished,18.0,22.0,26.0,7.0,6.0,Low,Yes,No,"Garden, Playground, Gym, Pool, Clubhouse",North,Broker,Under_Construction
1017.0,Uttar Pradesh,Noida,Locality_496,Property_Type,2.0,2949.0,236.25,0.08,2007.0,Unfurnished,5.0,17.0,18.0,4.0,6.0,Medium,Yes,Yes,"Garden, Pool",West,Builder,Under_Construction
1018.0,Rajasthan,Jaipur,Locality_391,Property_Type,4.0,1591.0,426.11,0.27,2018.0,Semi-furnished,14.0,23.0,7.0,3.0,7.0,Low,No,No,"Pool, Playground, Garden",South,Broker,Under_Construction
1019.0,Jharkhand,Jamshedpur,Locality_329,Property_Type,1.0,3702.0,37.86,0.01,2022.0,Unfurnished,13.0,13.0,3.0,6.0,6.0,Low,Yes,Yes,Garden,East,Broker,Under_Construction
1020.0,Andhra Pradesh,Vishakhapatnam,Locality_493,Property_Type,2.0,4274.0,147.13,0.03,1996.0,Semi-furnished,21.0,8.0,29.0,1.0,4.0,Medium,Yes,Yes,"Playground, Pool, Garden",East,Broker,Ready_to_Move
1021.0,Rajasthan,Jaipur,Locality_326,Property_Type,3.0,1305.0,313.65,0.24,2009.0,Semi-furnished,11.0,4.0,16.0,8.0,3.0,Medium,Yes,No,"Garden, Clubhouse, Playground",North,Broker,Ready_to_Move
1022.0,Telangana,Warangal,Locality_208,Property_Type,3.0,952.0,494.49,0.52,2017.0,Unfurnished,5.0,24.0,8.0,2.0,9.0,Low,No,Yes,"Clubhouse, Gym, Pool, Garden",West,Builder,Ready_to_Move
1023.0,Karnataka,Bangalore,Locality_226,Property_Type,1.0,3546.0,172.55,0.05,2008.0,Semi-furnished,18.0,22.0,17.0,9.0,4.0,Medium,Yes,Yes,Playground,North,Builder,Under_Construction
1024.0,Haryana,Gurgaon,Locality_498,Property_Type,5.0,2888.0,10.3,0.0,2021.0,Unfurnished,19.0,16.0,4.0,7.0,8.0,High,No,Yes,"Gym, Garden, Pool, Playground, Clubhouse",West,Builder,Under_Construction
1025.0,Odisha,Bhubaneswar,Locality_351,Property_Type,4.0,2454.0,203.36,0.08,2013.0,Furnished,22.0,26.0,12.0,7.0,8.0,Medium,Yes,No,"Pool, Gym",West,Broker,Under_Construction
1026.0,Andhra Pradesh,Vishakhapatnam,Locality_263,Property_Type,4.0,1030.0,69.47,0.07,2007.0,Furnished,28.0,19.0,18.0,3.0,7.0,Low,No,No,Gym,North,Owner,Under_Construction
1027.0,Andhra Pradesh,Vijayawada,Locality_245,Property_Type,4.0,3473.0,403.08,0.12,2018.0,Semi-furnished,13.0,11.0,7.0,10.0,1.0,Medium,No,No,Pool,East,Broker,Ready_to_Move
1028.0,West Bengal,Durgapur,Locality_2,Property_Type,3.0,4850.0,241.65,0.05,2003.0,Semi-furnished,3.0,5.0,22.0,7.0,6.0,High,No,No,"Clubhouse, Playground, Garden",South,Builder,Ready_to_Move
1029.0,Odisha,Cuttack,Locality_161,Property_Type,1.0,2871.0,307.31,0.11,2003.0,Unfurnished,0.0,25.0,22.0,9.0,2.0,Medium,Yes,No,"Playground, Pool, Gym",East,Owner,Ready_to_Move
1030.0,Karnataka,Mangalore,Locality_117,Property_Type,3.0,2942.0,450.02,0.15,2019.0,Semi-furnished,18.0,22.0,6.0,9.0,3.0,High,Yes,Yes,Pool,North,Owner,Under_Construction
1031.0,West Bengal,Kolkata,Locality_343,Property_Type,2.0,1257.0,166.91,0.13,2022.0,Unfurnished,11.0,10.0,3.0,2.0,4.0,Low,No,No,Pool,North,Owner,Ready_to_Move
1032.0,Assam,Guwahati,Locality_31,Property_Type,3.0,3463.0,215.55,0.06,2012.0,Unfurnished,9.0,19.0,13.0,2.0,1.0,Medium,Yes,No,"Pool, Gym, Clubhouse, Garden",South,Builder,Under_Construction
1033.0,Jharkhand,Jamshedpur,Locality_490,Property_Type,3.0,1847.0,491.93,0.27,2021.0,Semi-furnished,20.0,8.0,4.0,7.0,3.0,Medium,Yes,Yes,"Garden, Clubhouse, Playground",North,Broker,Under_Construction
1034.0,Haryana,Gurgaon,Locality_248,Property_Type,3.0,4969.0,381.57,0.08,1997.0,Semi-furnished,2.0,16.0,28.0,5.0,4.0,Medium,Yes,No,"Gym, Pool, Clubhouse",North,Builder,Under_Construction
1035.0,Tamil Nadu,Chennai,Locality_186,Property_Type,2.0,3666.0,302.77,0.08,2003.0,Semi-furnished,26.0,29.0,22.0,10.0,1.0,Medium,Yes,No,"Pool, Playground, Garden",East,Broker,Under_Construction
1036.0,Bihar,Gaya,Locality_115,Property_Type,5.0,879.0,397.75,0.45,2014.0,Furnished,1.0,8.0,11.0,5.0,2.0,Medium,Yes,Yes,"Gym, Playground, Pool, Garden",West,Builder,Under_Construction
1037.0,Tamil Nadu,Chennai,Locality_297,Property_Type,2.0,4729.0,442.22,0.09,2021.0,Furnished,4.0,12.0,4.0,8.0,3.0,Low,Yes,No,"Clubhouse, Gym, Playground",South,Owner,Under_Construction
1038.0,Assam,Silchar,Locality_239,Property_Type,2.0,3318.0,364.31,0.11,2000.0,Furnished,21.0,1.0,25.0,9.0,2.0,Medium,No,Yes,"Gym, Garden, Playground, Clubhouse",North,Builder,Ready_to_Move
1039.0,Bihar,Patna,Locality_45,Property_Type,4.0,1315.0,165.92,0.13,2023.0,Furnished,24.0,29.0,2.0,2.0,8.0,Medium,No,Yes,Clubhouse,North,Broker,Ready_to_Move
1040.0,Maharashtra,Pune,Locality_121,Property_Type,5.0,812.0,246.53,0.3,1992.0,Furnished,7.0,2.0,33.0,8.0,7.0,High,No,No,"Garden, Playground",East,Owner,Under_Construction
1041.0,West Bengal,Kolkata,Locality_255,Property_Type,5.0,4829.0,359.61,0.07,1995.0,Semi-furnished,5.0,12.0,30.0,10.0,5.0,High,No,Yes,"Gym, Garden, Playground, Pool, Clubhouse",North,Owner,Ready_to_Move
1042.0,Telangana,Hyderabad,Locality_339,Property_Type,4.0,1963.0,121.81,0.06,2018.0,Semi-furnished,8.0,11.0,7.0,5.0,5.0,Low,No,No,"Garden, Playground, Clubhouse, Pool, Gym",North,Builder,Under_Construction
1043.0,West Bengal,Durgapur,Locality_100,Property_Type,2.0,1765.0,26.88,0.02,1994.0,Furnished,8.0,12.0,31.0,4.0,10.0,Medium,No,Yes,"Pool, Gym, Playground, Garden",East,Owner,Ready_to_Move
1044.0,Delhi,Dwarka,Locality_149,Property_Type,2.0,3990.0,31.87,0.01,2019.0,Furnished,18.0,25.0,6.0,5.0,1.0,Low,Yes,Yes,"Clubhouse, Playground, Pool, Garden, Gym",North,Broker,Ready_to_Move
1045.0,Odisha,Cuttack,Locality_133,Property_Type,1.0,1129.0,102.41,0.09,2015.0,Unfurnished,4.0,27.0,10.0,10.0,2.0,Medium,No,No,"Pool, Gym, Clubhouse, Playground, Garden",South,Builder,Under_Construction
1046.0,Punjab,Amritsar,Locality_76,Property_Type,3.0,3418.0,279.68,0.08,1993.0,Unfurnished,30.0,1.0,32.0,10.0,8.0,Low,Yes,Yes,"Playground, Clubhouse, Pool",North,Builder,Ready_to_Move
1047.0,Haryana,Faridabad,Locality_249,Property_Type,2.0,3521.0,212.92,0.06,2019.0,Furnished,7.0,29.0,6.0,5.0,8.0,Low,Yes,No,"Pool, Clubhouse, Gym",East,Owner,Under_Construction
1048.0,Uttarakhand,Dehradun,Locality_276,Property_Type,5.0,4543.0,291.15,0.06,2003.0,Furnished,19.0,6.0,22.0,4.0,5.0,Medium,Yes,No,"Clubhouse, Pool, Gym",East,Broker,Under_Construction
1049.0,Andhra Pradesh,Vijayawada,Locality_275,Property_Type,4.0,2588.0,228.5,0.09,2020.0,Semi-furnished,6.0,29.0,5.0,7.0,4.0,Medium,Yes,Yes,"Playground, Pool",South,Broker,Under_Construction
1050.0,Delhi,New Delhi,Locality_101,Property_Type,1.0,3951.0,498.01,0.13,2001.0,Furnished,29.0,1.0,24.0,3.0,4.0,Medium,Yes,No,Playground,West,Owner,Ready_to_Move
1051.0,Haryana,Faridabad,Locality_32,Property_Type,2.0,768.0,487.93,0.64,1991.0,Semi-furnished,5.0,9.0,34.0,4.0,2.0,Low,No,No,"Playground, Pool",South,Owner,Under_Construction
1052.0,Chhattisgarh,Bilaspur,Locality_107,Property_Type,4.0,4320.0,366.83,0.08,2017.0,Furnished,14.0,16.0,8.0,8.0,4.0,High,No,No,"Playground, Gym",East,Broker,Ready_to_Move
1053.0,Andhra Pradesh,Vijayawada,Locality_433,Property_Type,5.0,1383.0,159.76,0.12,2019.0,Furnished,17.0,6.0,6.0,2.0,7.0,Medium,Yes,No,"Clubhouse, Pool, Garden, Playground",East,Owner,Under_Construction
1054.0,Haryana,Faridabad,Locality_68,Property_Type,1.0,2675.0,488.29,0.18,1990.0,Furnished,0.0,24.0,35.0,2.0,8.0,High,Yes,Yes,"Garden, Playground, Gym, Pool, Clubhouse",West,Broker,Under_Construction
1055.0,Odisha,Bhubaneswar,Locality_145,Property_Type,4.0,1906.0,235.71,0.12,2012.0,Unfurnished,20.0,20.0,13.0,5.0,9.0,Medium,Yes,Yes,"Pool, Garden",North,Builder,Ready_to_Move
1056.0,Chhattisgarh,Raipur,Locality_12,Property_Type,2.0,2183.0,403.77,0.18,2006.0,Semi-furnished,17.0,23.0,19.0,9.0,6.0,Medium,No,Yes,"Playground, Pool",West,Broker,Under_Construction
1057.0,Karnataka,Mangalore,Locality_376,Property_Type,4.0,3520.0,296.02,0.08,2010.0,Unfurnished,20.0,27.0,15.0,3.0,2.0,High,Yes,No,Garden,North,Builder,Ready_to_Move
1058.0,Uttarakhand,Dehradun,Locality_128,Property_Type,2.0,3822.0,299.19,0.08,1992.0,Semi-furnished,2.0,30.0,33.0,7.0,4.0,High,Yes,No,"Playground, Clubhouse, Garden, Pool, Gym",East,Builder,Ready_to_Move
1059.0,Delhi,New Delhi,Locality_177,Property_Type,1.0,682.0,393.95,0.58,2014.0,Unfurnished,14.0,3.0,11.0,1.0,7.0,Low,No,Yes,"Pool, Gym, Garden, Playground, Clubhouse",East,Builder,Ready_to_Move
1060.0,Rajasthan,Jaipur,Locality_474,Property_Type,4.0,1658.0,380.85,0.23,2014.0,Furnished,11.0,2.0,11.0,6.0,6.0,High,No,No,"Gym, Garden, Pool, Playground",North,Owner,Ready_to_Move
1061.0,Kerala,Kochi,Locality_232,Property_Type,5.0,4885.0,497.06,0.1,1992.0,Unfurnished,5.0,29.0,33.0,1.0,9.0,High,Yes,Yes,"Garden, Playground",North,Owner,Under_Construction
1062.0,Rajasthan,Jaipur,Locality_303,Property_Type,5.0,1206.0,324.7,0.27,2006.0,Semi-furnished,9.0,5.0,19.0,5.0,5.0,Low,No,Yes,"Clubhouse, Gym, Garden, Playground",West,Owner,Ready_to_Move
1063.0,Delhi,Dwarka,Locality_121,Property_Type,2.0,1922.0,75.86,0.04,2008.0,Furnished,23.0,25.0,17.0,6.0,5.0,High,Yes,Yes,"Pool, Clubhouse, Playground",South,Broker,Ready_to_Move
1064.0,Telangana,Warangal,Locality_248,Property_Type,1.0,1671.0,459.78,0.28,2021.0,Furnished,13.0,29.0,4.0,9.0,2.0,Medium,No,Yes,"Gym, Pool, Clubhouse",North,Owner,Ready_to_Move
1065.0,Tamil Nadu,Coimbatore,Locality_69,Property_Type,3.0,545.0,230.37,0.42,2004.0,Furnished,3.0,13.0,21.0,9.0,6.0,High,Yes,Yes,"Gym, Clubhouse, Playground",North,Broker,Under_Construction
1066.0,Tamil Nadu,Chennai,Locality_151,Property_Type,5.0,4348.0,338.61,0.08,1994.0,Unfurnished,10.0,26.0,31.0,4.0,6.0,Medium,No,No,"Gym, Garden, Pool",South,Builder,Under_Construction
1067.0,Bihar,Patna,Locality_2,Property_Type,5.0,4170.0,390.68,0.09,2019.0,Furnished,14.0,7.0,6.0,5.0,7.0,Medium,Yes,No,"Clubhouse, Pool, Playground, Gym",East,Owner,Under_Construction
1068.0,Gujarat,Ahmedabad,Locality_71,Property_Type,2.0,2305.0,181.77,0.08,2018.0,Semi-furnished,7.0,19.0,7.0,6.0,8.0,High,Yes,No,"Playground, Gym",South,Builder,Ready_to_Move
1069.0,Kerala,Kochi,Locality_384,Property_Type,5.0,1548.0,207.43,0.13,2009.0,Unfurnished,5.0,28.0,16.0,9.0,4.0,Medium,No,Yes,"Garden, Gym, Pool, Playground",South,Builder,Under_Construction
1070.0,Maharashtra,Mumbai,Locality_407,Property_Type,3.0,1975.0,468.89,0.24,2003.0,Unfurnished,30.0,13.0,22.0,2.0,6.0,Medium,Yes,Yes,"Pool, Clubhouse, Gym",North,Broker,Ready_to_Move
1071.0,Karnataka,Mysore,Locality_395,Property_Type,2.0,4751.0,278.77,0.06,1995.0,Semi-furnished,18.0,11.0,30.0,8.0,4.0,Low,No,Yes,"Playground, Clubhouse",East,Broker,Under_Construction
1072.0,Haryana,Gurgaon,Locality_265,Property_Type,2.0,3673.0,220.52,0.06,1998.0,Furnished,5.0,13.0,27.0,3.0,10.0,Low,No,Yes,Garden,West,Owner,Ready_to_Move
1073.0,Karnataka,Mangalore,Locality_368,Property_Type,3.0,4310.0,213.02,0.05,1991.0,Semi-furnished,12.0,22.0,34.0,7.0,2.0,High,No,No,"Playground, Garden, Gym",South,Builder,Ready_to_Move
1074.0,Kerala,Kochi,Locality_110,Property_Type,2.0,568.0,143.98,0.25,2009.0,Unfurnished,4.0,10.0,16.0,8.0,9.0,High,No,Yes,"Clubhouse, Playground",East,Owner,Ready_to_Move
1075.0,Madhya Pradesh,Indore,Locality_370,Property_Type,1.0,3873.0,268.03,0.07,1991.0,Unfurnished,4.0,28.0,34.0,1.0,3.0,High,Yes,Yes,"Gym, Clubhouse, Garden, Pool",West,Broker,Ready_to_Move
1076.0,Madhya Pradesh,Indore,Locality_392,Property_Type,2.0,4758.0,193.54,0.04,1990.0,Furnished,27.0,30.0,35.0,10.0,7.0,Low,Yes,Yes,"Garden, Playground, Pool, Gym",North,Owner,Under_Construction
1077.0,Telangana,Warangal,Locality_366,Property_Type,2.0,2072.0,202.04,0.1,2000.0,Unfurnished,28.0,4.0,25.0,1.0,8.0,Medium,Yes,Yes,"Gym, Garden",North,Builder,Under_Construction
1078.0,West Bengal,Kolkata,Locality_170,Property_Type,2.0,3063.0,274.35,0.09,2017.0,Semi-furnished,14.0,9.0,8.0,4.0,2.0,High,No,No,"Gym, Clubhouse, Pool",North,Broker,Under_Construction
1079.0,Rajasthan,Jodhpur,Locality_162,Property_Type,5.0,3222.0,101.06,0.03,2001.0,Semi-furnished,19.0,29.0,24.0,4.0,7.0,Low,No,No,"Clubhouse, Pool, Playground, Gym, Garden",North,Builder,Under_Construction
1080.0,Assam,Silchar,Locality_13,Property_Type,3.0,4708.0,354.8,0.08,2009.0,Furnished,7.0,6.0,16.0,6.0,3.0,Low,Yes,Yes,"Clubhouse, Garden",East,Builder,Under_Construction
1081.0,Telangana,Hyderabad,Locality_483,Property_Type,4.0,4305.0,452.73,0.11,1997.0,Unfurnished,6.0,15.0,28.0,4.0,6.0,Low,No,No,"Garden, Playground",South,Owner,Ready_to_Move
1082.0,Jharkhand,Jamshedpur,Locality_316,Property_Type,3.0,2320.0,140.54,0.06,2006.0,Furnished,22.0,20.0,19.0,5.0,5.0,High,No,Yes,"Garden, Pool",South,Owner,Ready_to_Move
1083.0,Gujarat,Ahmedabad,Locality_261,Property_Type,5.0,2763.0,264.61,0.1,2008.0,Semi-furnished,28.0,13.0,17.0,5.0,6.0,High,Yes,No,"Pool, Playground, Garden, Gym, Clubhouse",North,Builder,Under_Construction
1084.0,Gujarat,Surat,Locality_161,Property_Type,2.0,520.0,386.66,0.74,2012.0,Semi-furnished,0.0,30.0,13.0,7.0,6.0,Medium,No,No,"Clubhouse, Gym, Garden, Playground",South,Builder,Under_Construction
1085.0,Gujarat,Surat,Locality_325,Property_Type,2.0,3457.0,381.27,0.11,2000.0,Furnished,8.0,25.0,25.0,9.0,3.0,High,Yes,No,"Clubhouse, Gym, Garden",South,Owner,Under_Construction
1086.0,Delhi,New Delhi,Locality_214,Property_Type,2.0,4692.0,50.06,0.01,2019.0,Unfurnished,28.0,21.0,6.0,3.0,3.0,Low,No,No,Pool,East,Broker,Ready_to_Move
1087.0,Uttarakhand,Dehradun,Locality_405,Property_Type,4.0,4287.0,32.67,0.01,1994.0,Unfurnished,4.0,10.0,31.0,1.0,2.0,Low,Yes,Yes,"Pool, Playground",East,Owner,Ready_to_Move
1088.0,Andhra Pradesh,Vishakhapatnam,Locality_243,Property_Type,2.0,865.0,389.0,0.45,2023.0,Semi-furnished,5.0,15.0,2.0,10.0,3.0,Low,Yes,No,"Pool, Playground",East,Owner,Under_Construction
1089.0,Uttarakhand,Dehradun,Locality_491,Property_Type,5.0,2269.0,248.63,0.11,2003.0,Unfurnished,1.0,7.0,22.0,4.0,7.0,Low,No,No,"Clubhouse, Garden, Playground",East,Broker,Ready_to_Move
1090.0,Rajasthan,Jaipur,Locality_212,Property_Type,2.0,4873.0,361.23,0.07,2020.0,Unfurnished,16.0,24.0,5.0,6.0,3.0,Low,Yes,Yes,"Gym, Garden, Clubhouse, Pool",South,Broker,Ready_to_Move
